Title,Type,Genre,Release Year,Rating,Duration,Country,Cluster
2530,1,3,0.7100254439920772,2,99,3,1
2531,0,7,-1.4109073112172539,5,27,2,1
2532,1,5,0.4743662489688182,0,112,1,1
2533,0,0,0.09731153693160378,0,83,5,1
2535,0,7,-0.7039297261474768,0,82,1,1
2536,0,4,0.8042891220013808,6,59,0,1
2537,1,5,-0.9395889211707358,5,83,5,1
2538,0,2,0.3801025709595146,0,83,3,1
2539,1,0,-0.3740068531149142,1,103,7,1
2540,1,1,0.14444337593625559,6,0,7,1
2541,1,4,-1.2223799551986465,5,27,1,1
2542,1,4,-0.7510615651521286,1,98,6,1
2543,0,7,-1.5051709892265575,1,83,5,1
2544,0,1,0.3801025709595146,3,0,6,1
2546,0,3,-0.9867207601753876,5,19,6,1
2547,0,3,-0.7510615651521286,4,91,1,1
2548,1,0,1.6055303850804614,3,0,7,1
2549,0,0,1.464134868066506,2,0,2,1
2550,0,2,-1.128116277189343,6,31,1,1
2551,1,4,0.0030478589223001877,6,2,0,1
2552,1,4,-0.13834765809165522,3,83,5,1
2553,0,0,1.1342119950339433,6,0,0,1
2554,1,2,1.6055303850804614,2,32,1,1
2555,1,3,0.3801025709595146,1,102,7,1
2558,1,1,-1.1752481161939947,2,83,7,1
2559,1,7,0.4743662489688182,1,83,2,1
2560,1,4,1.3698711900572025,1,27,5,1
2561,0,6,-1.128116277189343,2,83,6,1
2562,0,6,1.0399483170246397,1,104,1,1
2563,1,2,0.285838892950211,0,69,6,1
2564,1,3,0.8042891220013808,0,4,0,1
2565,1,0,-0.7510615651521286,5,41,3,1
2566,1,4,-0.32687501411026243,5,112,0,1
2567,0,1,0.757157282996729,1,82,3,1
2569,1,5,1.0399483170246397,6,117,7,1
2570,0,2,-0.421138692119566,6,0,2,1
2571,1,3,0.4272344099641664,2,82,2,1
2572,0,4,-1.0809844381846911,4,82,7,1
2573,1,0,1.4170030290618543,2,2,7,1
2574,1,6,1.0399483170246397,4,0,1,1
2575,0,3,1.228475673043247,0,83,1,1
2576,1,7,-1.3166436332079503,1,115,3,1
2577,0,6,1.5112667070711578,2,106,4,1
2578,0,7,-0.3740068531149142,1,84,1,1
2580,1,3,-1.128116277189343,0,83,6,1
2581,1,5,-0.4682705311242178,3,83,0,1
2582,0,2,0.757157282996729,2,102,6,1
2583,0,1,0.33297073195486276,4,83,4,1
2584,0,7,0.09731153693160378,1,83,3,1
2585,0,5,0.6628936049874253,6,82,0,1
2586,1,0,-1.0338525991800394,4,83,6,1
2587,1,2,-0.892457082166084,3,62,5,1
2588,1,4,-0.8453252431614322,1,61,5,1
2589,1,2,-0.421138692119566,0,123,7,1
2591,0,6,-0.7981934041567804,5,82,6,1
2592,1,0,1.5583985460758096,4,0,6,1
2593,1,4,-0.7510615651521286,3,113,7,1
2594,1,1,1.4170030290618543,2,13,7,1
2595,0,5,1.699794063089765,4,83,0,1
2596,1,6,-0.9867207601753876,6,10,2,1
2597,1,2,-1.599434667235861,4,0,1,1
2598,0,7,-0.9395889211707358,6,67,0,1
2599,1,6,1.228475673043247,0,83,6,1
2600,0,2,1.4170030290618543,3,16,0,1
2602,0,6,-1.6936983452451646,1,89,7,1
2603,1,3,-1.5523028282312092,6,80,3,1
2604,1,4,0.0030478589223001877,3,83,1,1
2605,1,6,1.2756075120478987,4,0,7,1
2606,0,6,-0.892457082166084,3,83,7,1
2607,1,4,0.19157521494090737,5,0,2,1
2608,0,4,-0.6096660481381732,6,0,4,1
2609,1,6,-0.3740068531149142,6,0,3,1
2610,0,3,0.6157617659827735,0,19,1,1
2611,1,4,1.3227393510525507,3,68,4,1
2613,1,2,-0.8453252431614322,6,83,5,1
2614,0,4,-1.6936983452451646,4,111,1,1
2615,1,4,0.2387070539455592,1,39,4,1
2616,0,6,-0.32687501411026243,6,83,1,1
2617,0,5,-0.9395889211707358,3,96,6,1
2618,0,2,1.0870801560292915,4,28,4,1
2619,0,0,0.4743662489688182,4,21,2,1
2620,0,6,-0.5154023701288696,6,83,1,1
2621,0,1,-0.9867207601753876,2,85,0,1
2622,0,6,0.6628936049874253,2,25,6,1
2624,0,2,-1.4109073112172539,3,18,2,1
2625,1,7,-1.5523028282312092,1,10,1,1
2626,0,5,-0.4682705311242178,5,83,0,1
2627,0,3,1.3227393510525507,6,83,6,1
2628,0,3,-1.5523028282312092,3,83,3,1
2629,1,5,1.3698711900572025,1,82,2,1
2630,1,2,1.181343834038595,1,0,4,1
2631,0,0,1.1342119950339433,2,94,1,1
2632,0,3,0.4743662489688182,1,83,3,1
2633,1,1,0.05017969792695199,0,83,6,1
2635,0,5,0.9456846390153362,6,15,0,1
2636,0,0,1.0399483170246397,0,123,5,1
2637,1,6,1.0399483170246397,4,75,0,1
2638,0,7,1.4170030290618543,0,104,3,1
2639,0,5,-0.7039297261474768,2,47,3,1
2640,0,3,1.5583985460758096,5,117,2,1
2641,1,5,-0.9867207601753876,6,0,2,1
2642,1,4,0.5686299269781218,1,102,3,1
2643,0,2,-1.0338525991800394,2,74,1,1
2644,1,2,-1.5051709892265575,6,0,5,1
2646,0,6,-1.0338525991800394,3,35,4,1
2647,1,5,0.8514209610060326,3,54,4,1
2648,1,4,-0.09121581908700341,2,35,0,1
2649,1,5,1.6526622240851132,1,8,6,1
2650,1,1,-0.3740068531149142,2,0,5,1
2651,1,5,0.285838892950211,0,0,3,1
2652,1,0,1.3227393510525507,1,44,5,1
2653,0,4,1.7469259020944168,2,4,7,1
2654,1,0,0.2387070539455592,1,0,6,1
2655,1,0,1.7469259020944168,5,82,3,1
2657,1,3,1.2756075120478987,5,32,5,1
2658,1,7,-0.6096660481381732,5,67,6,1
2659,1,1,1.3698711900572025,1,82,6,1
2660,0,0,1.4170030290618543,3,0,6,1
2661,1,3,-1.3166436332079503,5,99,5,1
2662,1,3,-1.0338525991800394,0,120,1,1
2663,0,4,-1.2695117942032985,0,69,5,1
2664,1,6,0.33297073195486276,1,82,5,1
2665,0,3,0.6628936049874253,0,82,5,1
2666,0,4,0.8514209610060326,0,21,5,1
2669,1,1,0.5686299269781218,2,82,0,1
2670,1,7,-1.4109073112172539,2,38,3,1
2671,1,4,-0.2797431751056106,4,82,4,1
2672,1,2,1.1342119950339433,4,13,5,1
2673,0,2,0.757157282996729,2,0,6,1
2674,0,4,1.4170030290618543,0,39,4,1
2675,1,6,-1.4109073112172539,0,0,5,1
2676,0,2,1.228475673043247,6,0,5,1
2677,0,6,-0.09121581908700341,6,93,7,1
2678,0,6,0.4272344099641664,1,106,7,1
2680,1,4,-0.421138692119566,4,83,0,1
2681,0,7,-1.1752481161939947,3,45,2,1
2682,0,2,-1.363775472212602,3,82,0,1
2683,0,4,1.1342119950339433,4,82,3,1
2684,0,5,0.7100254439920772,0,0,5,1
2685,0,1,1.5112667070711578,2,12,6,1
2686,1,4,-1.4580391502219057,2,106,2,1
2687,1,4,-0.7510615651521286,4,83,3,1
2688,0,0,-1.6936983452451646,2,0,4,1
2689,0,7,1.699794063089765,5,46,5,1
2691,1,7,1.5112667070711578,5,11,3,1
2692,0,0,0.3801025709595146,5,82,6,1
2693,0,6,-0.421138692119566,5,83,7,1
2694,1,5,-0.5625342091335214,0,0,3,1
2695,0,6,0.6157617659827735,5,0,7,1
2696,1,0,-1.6936983452451646,5,66,5,1
2697,1,3,-1.5051709892265575,4,7,1,1
2698,1,5,1.6526622240851132,3,15,4,1
2699,1,6,1.5583985460758096,0,82,2,1
2700,0,6,0.8985528000106844,4,0,6,1
2702,1,4,-0.7039297261474768,4,82,0,1
2703,1,0,-1.363775472212602,4,82,0,1
2704,0,5,1.5112667070711578,0,82,5,1
2705,1,4,-1.5523028282312092,5,38,3,1
2706,1,4,-0.04408398008235161,4,69,5,1
2707,0,3,-0.6096660481381732,0,102,7,1
2708,1,2,1.5112667070711578,0,21,3,1
2709,1,7,-1.5051709892265575,5,82,7,1
2710,1,1,-0.7039297261474768,6,0,3,1
2711,0,4,-0.3740068531149142,1,58,5,1
2713,0,6,-0.6096660481381732,2,64,5,1
2714,0,1,-0.6096660481381732,4,29,2,1
2715,0,7,0.7100254439920772,0,76,5,1
2716,0,2,-0.421138692119566,0,82,7,1
2717,1,3,-0.421138692119566,3,21,0,1
2718,1,2,0.52149808797347,6,35,2,1
2719,1,3,0.0030478589223001877,6,100,7,1
2720,0,4,0.757157282996729,2,83,5,1
2721,0,7,-1.2695117942032985,1,31,5,1
2722,1,0,-1.2695117942032985,6,67,1,1
2724,0,1,1.7469259020944168,1,0,2,1
2725,1,1,0.8985528000106844,1,0,4,1
2726,0,3,-0.8453252431614322,5,73,0,1
2727,1,7,-1.2223799551986465,2,122,7,1
2728,1,6,0.9456846390153362,3,24,7,1
2729,1,5,1.4170030290618543,4,82,5,1
2730,0,5,-1.0809844381846911,3,82,0,1
2731,0,5,0.8985528000106844,4,5,3,1
2732,1,4,0.52149808797347,0,122,2,1
2733,0,0,-0.6096660481381732,5,83,5,1
2735,0,4,-0.32687501411026243,6,66,1,1
2736,1,7,-0.6096660481381732,5,0,3,1
2737,0,6,0.14444337593625559,4,0,1,1
2738,1,7,1.699794063089765,4,0,6,1
2739,1,5,1.0399483170246397,0,33,3,1
2740,1,2,-0.7510615651521286,2,82,0,1
2741,0,6,0.8985528000106844,2,82,1,1
2742,0,5,-0.7510615651521286,0,21,1,1
2743,0,5,0.6157617659827735,5,10,5,1
2744,0,6,0.6157617659827735,3,30,1,1
2746,1,2,0.2387070539455592,0,105,1,1
2747,0,7,-0.13834765809165522,2,0,0,1
2748,1,7,-0.9867207601753876,2,83,0,1
2749,0,7,-1.6936983452451646,1,82,6,1
2750,1,6,0.8042891220013808,4,103,6,1
2751,1,6,-0.04408398008235161,6,0,1,1
2752,1,7,-0.13834765809165522,0,0,4,1
2753,0,5,-1.4109073112172539,3,0,5,1
2754,1,4,-1.363775472212602,3,40,5,1
2755,1,0,1.228475673043247,1,86,6,1
2757,0,4,1.5112667070711578,5,82,2,1
2758,1,2,-0.7510615651521286,0,83,6,1
2759,1,7,-0.7510615651521286,3,17,6,1
2760,1,1,-0.5154023701288696,4,27,3,1
2761,1,0,0.6628936049874253,5,0,0,1
2762,0,6,0.5686299269781218,6,3,5,1
2763,1,1,-0.7039297261474768,6,36,6,1
2764,0,0,0.6157617659827735,5,0,1,1
2765,1,0,0.0030478589223001877,3,0,2,1
2766,0,5,-1.4109073112172539,0,35,3,1
2768,0,7,-0.13834765809165522,2,83,0,1
2769,0,6,0.0030478589223001877,0,0,0,1
2770,0,3,0.33297073195486276,6,83,7,1
2771,1,4,0.8042891220013808,0,79,2,1
2772,1,6,1.1342119950339433,4,0,1,1
2773,1,7,-0.185479497096307,2,38,1,1
2774,0,7,-1.363775472212602,1,0,1,1
2775,1,4,1.228475673043247,0,91,7,1
2776,0,4,1.6526622240851132,3,82,7,1
2777,0,7,1.6526622240851132,2,81,5,1
2780,0,6,0.757157282996729,5,82,1,1
2781,1,6,1.3698711900572025,2,83,5,1
2782,1,5,0.6628936049874253,0,85,7,1
2783,1,7,0.05017969792695199,3,87,7,1
2784,0,3,-1.5523028282312092,0,74,1,1
2785,0,2,-0.04408398008235161,4,0,7,1
2786,1,0,1.2756075120478987,3,77,2,1
2787,0,0,0.52149808797347,4,83,0,1
2788,1,0,1.2756075120478987,5,82,3,1
2789,1,6,1.7469259020944168,6,65,7,1
2791,1,5,0.09731153693160378,0,100,1,1
2792,1,5,-0.9867207601753876,2,90,0,1
2793,1,0,1.5112667070711578,1,83,3,1
2794,0,3,-1.6465665062405128,1,82,3,1
2795,0,5,0.3801025709595146,4,83,6,1
2796,1,6,0.2387070539455592,5,98,4,1
2797,1,2,0.6157617659827735,5,99,5,1
2798,0,0,1.0870801560292915,4,0,3,1
2799,1,1,-1.1752481161939947,0,32,6,1
2800,0,1,-0.04408398008235161,2,6,1,1
2802,0,6,-0.13834765809165522,6,55,3,1
2803,0,1,-0.7981934041567804,4,56,3,1
2804,0,2,-1.1752481161939947,6,23,6,1
2805,1,0,-0.5154023701288696,6,45,5,1
2806,0,6,-1.4109073112172539,5,0,3,1
2807,0,2,-0.185479497096307,0,38,3,1
2808,0,0,-0.4682705311242178,4,83,1,1
2809,0,4,0.285838892950211,2,53,6,1
2810,1,1,-0.4682705311242178,3,0,2,1
2811,0,3,1.0399483170246397,4,112,1,1
2813,0,5,-1.0809844381846911,4,83,3,1
2814,1,7,0.52149808797347,4,32,3,1
2815,1,0,-0.2797431751056106,5,117,6,1
2816,0,7,-0.9395889211707358,4,82,7,1
2817,1,0,1.6055303850804614,5,53,6,1
2818,1,3,-1.4580391502219057,4,82,0,1
2819,1,0,-0.5154023701288696,2,83,3,1
2820,0,3,-0.5154023701288696,2,76,3,1
2821,0,7,0.09731153693160378,2,4,2,1
2822,1,1,1.0870801560292915,5,83,3,1
2824,1,2,0.8514209610060326,5,32,0,1
2825,0,2,1.464134868066506,5,0,2,1
2826,0,2,-0.13834765809165522,6,31,1,1
2827,1,3,-0.09121581908700341,3,48,4,1
2828,1,6,-0.6096660481381732,1,36,3,1
2829,1,1,-0.04408398008235161,2,79,3,1
2830,1,6,1.181343834038595,1,82,1,1
2831,1,1,0.6628936049874253,0,83,0,1
2832,0,2,1.4170030290618543,3,98,6,1
2833,0,3,0.19157521494090737,2,83,2,1
2835,0,6,0.19157521494090737,3,12,4,1
2836,0,7,0.19157521494090737,2,7,7,1
2837,1,7,1.1342119950339433,2,82,0,1
2838,1,6,0.992816478019988,2,83,2,1
2839,1,5,-0.13834765809165522,6,0,4,1
2840,1,0,-0.32687501411026243,4,82,3,1
2841,0,6,0.757157282996729,2,33,6,1
2842,1,0,0.8514209610060326,3,65,2,1
2843,0,3,1.6526622240851132,1,41,6,1
2844,0,0,-0.13834765809165522,6,109,4,1
2846,1,6,1.181343834038595,3,82,5,1
2847,0,5,1.6055303850804614,2,0,0,1
2848,0,1,-0.656797887142825,2,82,6,1
2849,1,2,0.6628936049874253,1,110,3,1
2850,1,1,1.181343834038595,2,70,7,1
2851,1,3,0.5686299269781218,5,54,0,1
2852,0,4,1.5583985460758096,6,47,0,1
2853,0,1,0.52149808797347,3,82,4,1
2854,0,3,0.992816478019988,0,83,3,1
2855,1,3,-0.7039297261474768,5,55,1,1
2857,1,3,0.8042891220013808,3,94,6,1
2858,0,1,-1.363775472212602,2,84,5,1
2859,1,6,0.8042891220013808,3,83,2,1
2860,1,0,0.8042891220013808,6,83,6,1
2861,0,6,1.5583985460758096,4,82,4,1
2862,1,0,-0.185479497096307,4,83,1,1
2863,1,7,0.2387070539455592,6,82,6,1
2864,1,6,1.228475673043247,3,0,5,1
2865,0,0,-0.5625342091335214,0,101,5,1
2866,1,7,0.3801025709595146,6,0,6,1
2868,0,0,0.2387070539455592,1,31,4,1
2869,0,1,-0.32687501411026243,5,27,6,1
2870,1,5,-1.1752481161939947,1,83,6,1
2871,1,1,0.09731153693160378,6,41,6,1
2872,1,6,-1.6936983452451646,6,82,7,1
2873,1,0,-1.128116277189343,5,35,1,1
2874,1,0,-0.2797431751056106,1,56,5,1
2875,1,4,-0.9867207601753876,5,110,7,1
2876,1,4,1.1342119950339433,5,117,7,1
2877,0,1,-1.3166436332079503,3,0,1,1
2879,1,4,0.33297073195486276,4,83,6,1
2880,1,4,1.5112667070711578,0,0,4,1
2881,0,4,0.4272344099641664,3,95,3,1
2882,1,2,1.2756075120478987,3,83,6,1
2883,0,4,-1.0809844381846911,2,92,2,1
2884,0,3,-0.09121581908700341,0,82,6,1
2885,0,7,1.5583985460758096,1,83,0,1
2886,1,2,-1.2695117942032985,0,82,2,1
2887,0,6,-0.7510615651521286,2,70,6,1
2888,0,0,-0.32687501411026243,2,83,1,1
2891,0,7,-0.185479497096307,4,83,3,1
2892,0,5,-0.4682705311242178,4,86,6,1
2893,0,6,-1.2695117942032985,0,0,5,1
2894,0,5,-0.8453252431614322,4,0,6,1
2895,0,0,0.52149808797347,6,0,5,1
2896,0,0,-1.0338525991800394,5,25,3,1
2897,0,2,0.8042891220013808,6,0,2,1
2898,0,4,1.3227393510525507,2,62,4,1
2899,1,3,0.9456846390153362,1,60,6,1
2900,0,0,-1.6465665062405128,1,87,0,1
2902,1,7,-0.9395889211707358,4,72,5,1
2903,0,2,-0.7510615651521286,5,76,0,1
2904,0,6,0.6157617659827735,4,121,7,1
2905,0,4,1.0399483170246397,4,53,2,1
2906,0,1,-1.2223799551986465,2,83,5,1
2907,0,5,-0.7510615651521286,6,101,4,1
2908,0,2,-0.13834765809165522,3,87,5,1
2909,1,0,1.5112667070711578,1,82,3,1
2910,1,5,0.2387070539455592,4,83,0,1
2911,0,2,-1.1752481161939947,0,14,0,1
2913,0,0,0.5686299269781218,1,22,1,1
2914,1,0,-0.656797887142825,6,0,0,1
2915,1,4,-1.5051709892265575,1,0,3,1
2916,0,2,-1.0338525991800394,2,115,0,1
2917,1,4,1.3227393510525507,6,48,1,1
2918,0,6,-1.4580391502219057,6,0,1,1
2919,0,3,1.6055303850804614,6,82,7,1
2920,1,5,-0.5625342091335214,4,82,6,1
2921,1,5,1.0870801560292915,4,82,3,1
2922,0,1,0.757157282996729,4,0,6,1
2924,1,1,1.1342119950339433,3,113,3,1
2925,0,3,-1.128116277189343,3,82,0,1
2926,1,5,-0.7510615651521286,5,0,1,1
2927,0,3,-1.5523028282312092,4,123,2,1
2928,1,5,-0.9395889211707358,0,82,2,1
2929,1,7,-1.599434667235861,4,0,7,1
2930,1,1,-1.599434667235861,4,82,4,1
2931,0,4,-1.5523028282312092,5,76,1,1
2932,1,2,0.0030478589223001877,1,82,5,1
2933,0,3,0.992816478019988,3,83,1,1
2935,0,7,-0.6096660481381732,4,109,3,1
2936,0,4,1.5583985460758096,5,0,2,1
2937,0,7,0.8985528000106844,5,16,6,1
2938,1,3,0.5686299269781218,4,83,7,1
2939,1,3,-1.128116277189343,2,70,0,1
2940,1,3,1.6526622240851132,5,0,7,1
2941,1,5,1.3227393510525507,4,82,0,1
2942,1,3,-0.32687501411026243,3,90,5,1
2943,0,2,1.1342119950339433,3,82,5,1
2944,1,7,1.3227393510525507,5,82,1,1
2946,1,5,-0.8453252431614322,4,83,4,1
2947,1,5,0.0030478589223001877,2,0,3,1
2948,1,4,-0.13834765809165522,6,0,2,1
2949,0,4,0.0030478589223001877,4,0,1,1
2950,1,5,-1.5523028282312092,5,103,4,1
2951,0,3,1.6526622240851132,4,83,7,1
2952,0,5,-1.2695117942032985,2,27,7,1
2953,1,2,0.4743662489688182,0,82,0,1
2954,1,7,-1.6936983452451646,2,39,1,1
2955,0,2,0.8042891220013808,4,83,4,1
2957,1,1,-1.5523028282312092,0,83,3,1
2958,1,2,-1.2695117942032985,6,34,5,1
2959,0,2,-0.9395889211707358,6,5,7,1
2960,1,1,1.7469259020944168,0,44,2,1
2961,1,2,-1.5523028282312092,5,36,1,1
2962,0,4,-0.3740068531149142,1,82,6,1
2963,1,6,0.6157617659827735,3,82,1,1
2964,1,7,1.181343834038595,6,46,4,1
2965,0,7,-0.6096660481381732,6,65,5,1
2966,0,2,0.05017969792695199,3,0,3,1
2968,0,4,-1.2223799551986465,3,82,3,1
2969,0,0,-0.7981934041567804,4,88,2,1
2970,1,1,-0.656797887142825,5,0,4,1
2971,0,2,-0.6096660481381732,6,116,5,1
2972,0,4,1.2756075120478987,6,106,1,1
2973,0,7,1.699794063089765,0,0,4,1
2974,1,4,0.09731153693160378,0,65,5,1
2975,1,3,0.4272344099641664,4,33,4,1
2976,0,7,1.4170030290618543,0,82,2,1
2977,0,5,1.5583985460758096,4,82,5,1
2979,1,1,0.992816478019988,1,82,0,1
2980,1,2,-1.0809844381846911,3,83,5,1
2981,0,2,-1.363775472212602,2,83,6,1
2982,1,0,1.0870801560292915,3,83,0,1
2983,1,7,0.757157282996729,6,18,1,1
2984,1,5,0.52149808797347,3,82,2,1
2985,0,7,-1.2695117942032985,3,23,4,1
2986,0,0,-0.2326113361009588,1,0,5,1
2987,0,1,0.285838892950211,5,54,5,1
2988,0,7,-0.32687501411026243,6,82,3,1
2990,0,1,0.8985528000106844,3,83,0,1
2991,1,0,0.285838892950211,4,68,2,1
2992,0,4,0.14444337593625559,2,82,7,1
2993,0,7,0.4272344099641664,5,74,5,1
2994,0,0,0.8042891220013808,5,97,4,1
2995,1,7,-1.2695117942032985,3,82,6,1
2996,1,6,0.4743662489688182,0,0,1,1
2997,1,4,-1.5051709892265575,5,108,4,1
2998,0,6,1.6055303850804614,2,28,4,1
2999,1,1,-0.13834765809165522,5,82,7,1
3,1,6,1.6526622240851132,6,17,0,0
4,0,5,1.228475673043247,1,38,0,0
5,0,1,1.699794063089765,3,11,2,0
6,0,2,0.285838892950211,6,82,1,0
7,1,4,-0.2326113361009588,4,82,0,0
8,1,1,0.4743662489688182,3,4,7,0
9,0,3,1.5112667070711578,6,93,3,0
10,1,1,-0.656797887142825,0,83,4,0
11,0,6,-1.2695117942032985,2,99,3,0
12,1,7,1.4170030290618543,3,111,2,0
14,1,2,1.699794063089765,2,20,0,0
15,1,7,-0.892457082166084,2,83,0,0
16,1,1,0.992816478019988,0,98,0,0
17,1,7,-0.656797887142825,3,49,6,0
18,0,1,-0.2326113361009588,5,68,0,0
19,1,0,1.228475673043247,2,38,3,0
20,1,6,-0.4682705311242178,3,82,7,0
21,1,3,1.699794063089765,1,6,1,0
22,1,3,-1.3166436332079503,0,6,6,0
23,1,6,-0.13834765809165522,2,102,2,0
25,0,7,1.1342119950339433,5,0,0,0
26,1,7,0.6157617659827735,5,82,6,0
27,1,4,-1.4109073112172539,4,82,6,0
28,0,7,0.4743662489688182,2,35,1,0
29,0,1,-1.363775472212602,6,83,0,0
30,0,1,-0.2797431751056106,1,0,2,0
31,0,4,-1.6936983452451646,4,83,2,0
32,0,4,-1.3166436332079503,4,44,4,0
33,0,2,-1.3166436332079503,0,106,5,0
34,0,5,-0.2797431751056106,4,78,3,0
36,0,1,1.6526622240851132,4,0,0,0
37,1,6,-0.7039297261474768,3,0,2,0
38,0,5,1.7469259020944168,3,115,6,0
39,1,0,-0.421138692119566,5,0,3,0
40,0,5,-0.421138692119566,4,83,4,0
41,1,6,0.6628936049874253,4,83,3,0
42,1,5,1.6526622240851132,6,9,3,0
43,0,4,0.8514209610060326,2,111,6,0
44,0,4,-0.09121581908700341,3,109,4,0
45,1,5,0.8514209610060326,6,0,5,0
47,0,0,1.6055303850804614,4,63,7,0
48,1,2,1.464134868066506,4,83,6,0
49,1,0,-0.185479497096307,3,82,5,0
50,0,1,1.6526622240851132,5,4,3,0
51,1,3,-0.09121581908700341,5,2,6,0
52,1,7,1.3227393510525507,5,0,2,0
53,0,3,1.6055303850804614,1,0,4,0
54,1,4,-0.2326113361009588,6,0,2,0
55,1,6,0.8514209610060326,4,97,1,0
56,0,0,0.52149808797347,6,0,7,0
58,0,7,-1.2223799551986465,3,74,4,0
59,0,1,0.5686299269781218,3,59,7,0
60,1,4,-0.9395889211707358,5,0,3,0
61,1,2,-1.2223799551986465,3,104,1,0
62,1,5,-1.2695117942032985,3,114,2,0
63,0,3,1.5583985460758096,6,32,5,0
64,1,2,0.6157617659827735,3,82,0,0
65,1,4,-0.2326113361009588,0,0,6,0
66,1,0,0.8985528000106844,6,54,5,0
67,1,7,-0.185479497096307,5,76,4,0
69,1,1,-0.7510615651521286,0,82,4,0
70,0,2,0.4272344099641664,4,102,4,0
71,0,5,0.4743662489688182,1,83,0,0
72,0,7,-0.892457082166084,6,31,3,0
73,1,1,0.05017969792695199,0,9,6,0
74,0,1,-1.0809844381846911,6,83,2,0
75,0,4,-0.32687501411026243,1,118,4,0
76,0,1,1.1342119950339433,5,109,5,0
77,1,7,0.33297073195486276,4,0,6,0
78,1,4,-0.9395889211707358,3,49,3,0
80,0,4,0.8514209610060326,1,98,4,0
81,0,3,1.7469259020944168,5,0,6,0
82,1,3,0.8042891220013808,2,49,1,0
83,1,7,-0.04408398008235161,6,82,0,0
84,0,4,-1.363775472212602,3,55,4,0
85,1,6,0.19157521494090737,0,82,7,0
86,0,1,-1.0338525991800394,1,83,1,0
87,0,1,-0.9395889211707358,6,83,0,0
88,1,3,1.6055303850804614,3,0,1,0
89,1,4,-1.0338525991800394,1,30,5,0
91,0,5,-0.9867207601753876,2,70,7,0
92,1,0,-1.6465665062405128,0,83,2,0
93,0,6,-0.185479497096307,2,2,3,0
94,0,6,-0.9867207601753876,0,82,2,0
95,0,0,0.4272344099641664,5,99,0,0
96,1,2,-0.7039297261474768,5,77,6,0
97,1,3,-1.5523028282312092,2,73,5,0
98,1,3,0.33297073195486276,5,121,2,0
99,0,1,1.7469259020944168,0,24,0,0
100,1,1,1.2756075120478987,0,16,7,0
102,1,5,0.14444337593625559,0,101,4,0
103,0,3,0.7100254439920772,1,109,1,0
104,1,1,1.0399483170246397,0,0,1,0
105,0,4,-0.32687501411026243,5,18,2,0
106,1,6,-1.363775472212602,6,121,0,0
107,0,0,0.285838892950211,1,0,6,0
108,0,4,0.4272344099641664,1,5,1,0
109,0,4,-0.8453252431614322,2,82,5,0
110,1,6,1.5583985460758096,2,8,4,0
111,0,1,0.33297073195486276,3,82,3,0
114,0,4,-0.2326113361009588,2,9,5,0
115,1,2,1.228475673043247,3,82,4,0
116,0,3,0.52149808797347,1,0,7,0
117,0,2,1.4170030290618543,1,82,2,0
118,1,4,0.285838892950211,3,83,7,0
119,1,5,1.228475673043247,4,76,3,0
120,0,5,-1.599434667235861,4,83,7,0
121,1,1,0.8514209610060326,2,83,3,0
122,0,3,-1.5051709892265575,5,9,5,0
123,0,7,-0.9395889211707358,6,82,3,0
125,0,7,-1.4109073112172539,2,0,7,0
126,0,5,0.09731153693160378,0,0,0,0
127,1,1,-0.3740068531149142,1,82,7,0
128,1,6,1.2756075120478987,3,82,6,0
129,1,5,1.464134868066506,1,54,3,0
130,1,3,1.5583985460758096,1,26,6,0
131,0,4,0.0030478589223001877,1,83,0,0
132,0,7,-1.4580391502219057,5,42,0,0
133,1,2,-0.6096660481381732,1,10,1,0
134,1,6,0.14444337593625559,1,56,1,0
136,1,6,-0.13834765809165522,6,29,7,0
137,0,6,0.4743662489688182,3,0,4,0
138,1,2,-0.421138692119566,6,4,3,0
139,0,5,-0.32687501411026243,4,1,6,0
140,1,0,-0.5154023701288696,0,0,5,0
141,1,4,0.4743662489688182,5,22,1,0
142,0,3,-0.9867207601753876,1,82,2,0
143,0,4,1.1342119950339433,2,64,5,0
144,1,0,1.464134868066506,0,83,6,0
145,1,6,-0.5154023701288696,1,82,7,0
147,1,7,0.285838892950211,0,102,5,0
148,0,5,-0.4682705311242178,2,18,7,0
149,1,5,0.7100254439920772,1,0,5,0
150,1,2,-1.6936983452451646,4,103,6,0
151,1,2,1.3698711900572025,1,70,1,0
152,1,7,0.992816478019988,2,83,1,0
153,0,7,-0.9395889211707358,2,0,3,0
154,0,7,1.2756075120478987,5,82,6,0
155,0,5,-0.2797431751056106,4,77,3,0
156,1,7,-0.7039297261474768,4,82,3,0
158,1,2,-0.7981934041567804,0,65,6,0
159,0,3,-1.4580391502219057,4,83,0,0
160,0,1,-0.5154023701288696,2,0,7,0
161,1,1,1.5112667070711578,3,47,5,0
162,1,7,1.6055303850804614,0,6,6,0
163,0,1,1.181343834038595,3,19,5,0
164,1,5,1.3227393510525507,3,106,6,0
165,1,7,1.5112667070711578,4,83,0,0
166,1,2,1.6055303850804614,6,82,3,0
167,1,7,-0.656797887142825,3,121,5,0
169,0,1,-1.0809844381846911,4,64,1,0
170,0,0,0.19157521494090737,5,0,0,0
171,0,3,0.09731153693160378,2,20,2,0
172,0,3,0.9456846390153362,3,0,5,0
173,1,1,1.2756075120478987,2,42,4,0
174,1,4,-1.5051709892265575,0,12,2,0
175,1,7,-0.185479497096307,0,82,0,0
